Year,State,Municipality,Type,Homicides
2020,San Luis Potosí,Villa Juárez,municipality, 
2020,San Luis Potosí,Axtla de Terrazas,municipality,2
2020,San Luis Potosí,Xilitla,municipality,2
2020,San Luis Potosí,Zaragoza,municipality,9
2020,San Luis Potosí,Villa de Arista,municipality,12
2020,San Luis Potosí,Matlapa,municipality,1
2020,San Luis Potosí,El Naranjo,municipality,6
2020,San Luis Potosí,No especificado,municipality, 
2020,Sinaloa,Sinaloa,state,860
2020,Sinaloa,Ahome,municipality,108
2020,Sinaloa,Angostura,municipality,13
2020,Sinaloa,Badiraguato,municipality,10
2020,Sinaloa,Concordia,municipality,1
2020,Sinaloa,Cosalá,municipality,3
2020,Sinaloa,Culiacán,municipality,441
2020,Sinaloa,Choix,municipality,51
2020,Sinaloa,Elota,municipality,6
2020,Sinaloa,Escuinapa,municipality,5
2020,Sinaloa,El Fuerte,municipality,12
2020,Sinaloa,Guasave,municipality,41
2020,Sinaloa,Mazatlán,municipality,75
2020,Sinaloa,Mocorito,municipality,22
2020,Sinaloa,Rosario,municipality,6
2020,Sinaloa,Salvador Alvarado,municipality,14
2020,Sinaloa,San Ignacio,municipality,5
2020,Sinaloa,Sinaloa,municipality,15
2020,Sinaloa,Navolato,municipality,31
2020,Sinaloa,Eldorado,municipality, 
2020,Sinaloa,Juan José Ríos,municipality, 
2020,Sinaloa,No especificado,municipality,1
2020,Sonora,Sonora,state,1563
2020,Sonora,Aconchi,municipality,2
2020,Sonora,Agua Prieta,municipality,8
2020,Sonora,Alamos,municipality,2
2020,Sonora,Altar,municipality,6
2020,Sonora,Arivechi,municipality, 
2020,Sonora,Arizpe,municipality, 
2020,Sonora,Atil,municipality, 
2020,Sonora,Bacadéhuachi,municipality, 
2020,Sonora,Bacanora,municipality, 
2020,Sonora,Bacerac,municipality, 
2020,Sonora,Bacoachi,municipality, 
2020,Sonora,Bácum,municipality,17
2020,Sonora,Banámichi,municipality, 
2020,Sonora,Baviácora,municipality, 
2020,Sonora,Bavispe,municipality, 
2020,Sonora,Benjamín Hill,municipality,2
2020,Sonora,Caborca,municipality,184
2020,Sonora,Cajeme,municipality,465
2020,Sonora,Cananea,municipality,1
2020,Sonora,Carbó,municipality,2
2020,Sonora,La Colorada,municipality, 
2020,Sonora,Cucurpe,municipality, 
2020,Sonora,Cumpas,municipality,2
2020,Sonora,Divisaderos,municipality, 
2020,Sonora,Empalme,municipality,85
2020,Sonora,Etchojoa,municipality,6
2020,Sonora,Fronteras,municipality,1
2020,Sonora,Guaymas,municipality,167
2020,Sonora,Hermosillo,municipality,276
2020,Sonora,Huachinera,municipality, 
2020,Sonora,Huásabas,municipality, 
2020,Sonora,Huatabampo,municipality,4
2020,Sonora,Huépac,municipality,1
2020,Sonora,Imuris,municipality,6
2020,Sonora,Magdalena,municipality,12
2020,Sonora,Mazatán,municipality,1
2020,Sonora,Moctezuma,municipality,1
2020,Sonora,Naco,municipality, 
2020,Sonora,Nácori Chico,municipality, 
2020,Sonora,Nacozari de García,municipality, 
2020,Sonora,Navojoa,municipality,18
2020,Sonora,Nogales,municipality,121
2020,Sonora,Onavas,municipality, 
2020,Sonora,Opodepe,municipality,2
2020,Sonora,Oquitoa,municipality, 
2020,Sonora,Pitiquito,municipality,19
2020,Sonora,Puerto Peñasco,municipality,11
2020,Sonora,Quiriego,municipality,3
2020,Sonora,Rayón,municipality, 
2020,Sonora,Rosario,municipality, 
2020,Sonora,Sahuaripa,municipality,1
2020,Sonora,San Javier,municipality, 
2020,Sonora,San Luis Río Colorado,municipality,67
2020,Sonora,San Miguel de Horcasitas,municipality,2
2020,Sonora,San Pedro de la Cueva,municipality, 
2020,Sonora,Santa Ana,municipality,8
2020,Sonora,Santa Cruz,municipality, 
2020,Sonora,Sáric,municipality, 
2020,Sonora,Soyopa,municipality,1
2020,Sonora,Suaqui Grande,municipality, 
2020,Sonora,Tepache,municipality, 
2020,Sonora,Trincheras,municipality,1
2020,Sonora,Tubutama,municipality,1
2020,Sonora,Ures,municipality,1
2020,Sonora,Villa Hidalgo,municipality, 
2020,Sonora,Villa Pesqueira,municipality,3
2020,Sonora,Yécora,municipality,19
2020,Sonora,General Plutarco Elías Calles,municipality,17
2020,Sonora,Benito Juárez,municipality,5
2020,Sonora,San Ignacio Río Muerto,municipality,2
2020,Sonora,No especificado,municipality,10
2020,Tabasco,Tabasco,state,581
2020,Tabasco,Balancán,municipality,7
2020,Tabasco,Cárdenas,municipality,91
2020,Tabasco,Centla,municipality,17
2020,Tabasco,Centro,municipality,161
2020,Tabasco,Comalcalco,municipality,48
2020,Tabasco,Cunduacán,municipality,17
2020,Tabasco,Emiliano Zapata,municipality,2
2020,Tabasco,Huimanguillo,municipality,100
2020,Tabasco,Jalapa,municipality,9
2020,Tabasco,Jalpa de Méndez,municipality,11
2020,Tabasco,Jonuta,municipality,3
2020,Tabasco,Macuspana,municipality,31
2020,Tabasco,Nacajuca,municipality,27
2020,Tabasco,Paraíso,municipality,14
2020,Tabasco,Tacotalpa,municipality,2
2020,Tabasco,Teapa,municipality,12
2020,Tabasco,Tenosique,municipality,26
2020,Tabasco,No especificado,municipality,3
2020,Tamaulipas,Tamaulipas,state,780
2020,Tamaulipas,Abasolo,municipality, 
2020,Tamaulipas,Aldama,municipality, 
2020,Tamaulipas,Altamira,municipality,14
2020,Tamaulipas,Antiguo Morelos,municipality,2
2020,Tamaulipas,Burgos,municipality, 
2020,Tamaulipas,Bustamante,municipality,1
2020,Tamaulipas,Camargo,municipality,34
2020,Tamaulipas,Casas,municipality,1
2020,Tamaulipas,Ciudad Madero,municipality,14
2020,Tamaulipas,Cruillas,municipality, 
2020,Tamaulipas,Gómez Farías,municipality,1
2020,Tamaulipas,González,municipality,2
2020,Tamaulipas,Güémez,municipality,8
2020,Tamaulipas,Guerrero,municipality,4
2020,Tamaulipas,Gustavo Díaz Ordaz,municipality,2
2020,Tamaulipas,Hidalgo,municipality,18
2020,Tamaulipas,Jaumave,municipality,4
2020,Tamaulipas,Jiménez,municipality, 
2020,Tamaulipas,Llera,municipality, 
2020,Tamaulipas,Mainero,municipality, 
2020,Tamaulipas,El Mante,municipality,34
2020,Tamaulipas,Matamoros,municipality,29
2020,Tamaulipas,Méndez,municipality, 
2020,Tamaulipas,Mier,municipality,15
2020,Tamaulipas,Miguel Alemán,municipality,101
2020,Tamaulipas,Miquihuana,municipality, 
2020,Tamaulipas,Nuevo Laredo,municipality,78
2020,Tamaulipas,Nuevo Morelos,municipality, 
2020,Tamaulipas,Ocampo,municipality,1
2020,Tamaulipas,Padilla,municipality,12
2020,Tamaulipas,Palmillas,municipality, 
2020,Tamaulipas,Reynosa,municipality,173
2020,Tamaulipas,Río Bravo,municipality,26
2020,Tamaulipas,San Carlos,municipality,4
2020,Tamaulipas,San Fernando,municipality,21
2020,Tamaulipas,San Nicolás,municipality, 
2020,Tamaulipas,Soto la Marina,municipality,4
2020,Tamaulipas,Tampico,municipality,16
2020,Tamaulipas,Tula,municipality,11
2020,Tamaulipas,Valle Hermoso,municipality,2
2020,Tamaulipas,Victoria,municipality,147
2020,Tamaulipas,Villagrán,municipality, 
2020,Tamaulipas,Xicoténcatl,municipality, 
2020,Tamaulipas,No especificado,municipality,1
2020,Tlaxcala,Tlaxcala,state,153
2020,Tlaxcala,Amaxac de Guerrero,municipality, 
2020,Tlaxcala,Apetatitlán de Antonio Carvajal,municipality,1
2020,Tlaxcala,Atlangatepec,municipality,1
2020,Tlaxcala,Atltzayanca,municipality,1
2020,Tlaxcala,Apizaco,municipality,9
2020,Tlaxcala,Calpulalpan,municipality,5
2020,Tlaxcala,El Carmen Tequexquitla,municipality,7
2020,Tlaxcala,Cuapiaxtla,municipality,1
2020,Tlaxcala,Cuaxomulco,municipality, 
2020,Tlaxcala,Chiautempan,municipality,6
2020,Tlaxcala,Muñoz de Domingo Arenas,municipality, 
2020,Tlaxcala,Españita,municipality,3
2020,Tlaxcala,Huamantla,municipality,8
2020,Tlaxcala,Hueyotlipan,municipality,2
2020,Tlaxcala,Ixtacuixtla de Mariano Matamoros,municipality,6
2020,Tlaxcala,Ixtenco,municipality, 
2020,Tlaxcala,Mazatecochco de José María Morelos,municipality,4
2020,Tlaxcala,Contla de Juan Cuamatzi,municipality,1
2020,Tlaxcala,Tepetitla de Lardizábal,municipality,3
2020,Tlaxcala,Sanctórum de Lázaro Cárdenas,municipality,3
2020,Tlaxcala,Nanacamilpa de Mariano Arista,municipality,2
2020,Tlaxcala,Acuamanala de Miguel Hidalgo,municipality, 
2020,Tlaxcala,Natívitas,municipality,10
2020,Tlaxcala,Panotla,municipality,2
2020,Tlaxcala,San Pablo del Monte,municipality,15
2020,Tlaxcala,Santa Cruz Tlaxcala,municipality,3
2020,Tlaxcala,Tenancingo,municipality,5
2020,Tlaxcala,Teolocholco,municipality,5
2020,Tlaxcala,Tepeyanco,municipality, 
2020,Tlaxcala,Terrenate,municipality, 
2020,Tlaxcala,Tetla de la Solidaridad,municipality,1
2020,Tlaxcala,Tetlatlahuca,municipality,1
2020,Tlaxcala,Tlaxcala,municipality,13
2020,Tlaxcala,Tlaxco,municipality,5
2020,Tlaxcala,Tocatlán,municipality,1
2020,Tlaxcala,Totolac,municipality, 
2020,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,municipality, 
2020,Tlaxcala,Tzompantepec,municipality,7
2020,Tlaxcala,Xaloztoc,municipality, 
2020,Tlaxcala,Xaltocan,municipality,2
2020,Tlaxcala,Papalotla de Xicohténcatl,municipality,2
2020,Tlaxcala,Xicohtzinco,municipality,6
2020,Tlaxcala,Yauhquemehcan,municipality,2
2020,Tlaxcala,Zacatelco,municipality,5
2020,Tlaxcala,Benito Juárez,municipality, 
2020,Tlaxcala,Emiliano Zapata,municipality, 
2020,Tlaxcala,Lázaro Cárdenas,municipality, 
2020,Tlaxcala,La Magdalena Tlaltelulco,municipality, 
2020,Tlaxcala,San Damián Texóloc,municipality,1
2020,Tlaxcala,San Francisco Tetlanohcan,municipality, 
2020,Tlaxcala,San Jerónimo Zacualpan,municipality, 
2020,Tlaxcala,San José Teacalco,municipality, 
2020,Tlaxcala,San Juan Huactzinco,municipality, 
2020,Tlaxcala,San Lorenzo Axocomanitla,municipality, 
2020,Tlaxcala,San Lucas Tecopilco,municipality, 
2020,Tlaxcala,Santa Ana Nopalucan,municipality, 
2020,Tlaxcala,Santa Apolonia Teacalco,municipality,4
2020,Tlaxcala,Santa Catarina Ayometla,municipality, 
2020,Tlaxcala,Santa Cruz Quilehtla,municipality, 
2020,Tlaxcala,Santa Isabel Xiloxoxtla,municipality, 
2020,Tlaxcala,No especificado,municipality, 
2020,Veracruz de Ignacio de la Llave,Veracruz de Ignacio de la Llave,state,1142
2020,Veracruz de Ignacio de la Llave,Acajete,municipality, 
2020,Veracruz de Ignacio de la Llave,Acatlán,municipality, 
2020,Veracruz de Ignacio de la Llave,Acayucan,municipality,30
2020,Veracruz de Ignacio de la Llave,Actopan,municipality,5
2020,Veracruz de Ignacio de la Llave,Acula,municipality, 
2020,Veracruz de Ignacio de la Llave,Acultzingo,municipality,2
2020,Veracruz de Ignacio de la Llave,Camarón de Tejeda,municipality,1
2020,Veracruz de Ignacio de la Llave,Alpatláhuac,municipality, 
2020,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,municipality,5
2020,Veracruz de Ignacio de la Llave,Altotonga,municipality,18
2020,Veracruz de Ignacio de la Llave,Alvarado,municipality,1
2020,Veracruz de Ignacio de la Llave,Amatitlán,municipality,1
2020,Veracruz de Ignacio de la Llave,Naranjos Amatlán,municipality,4
2020,Veracruz de Ignacio de la Llave,Amatlán de los Reyes,municipality,4
2020,Veracruz de Ignacio de la Llave,Angel R,municipality,1
2020,Veracruz de Ignacio de la Llave,La Antigua,municipality,2
2020,Veracruz de Ignacio de la Llave,Apazapan,municipality,1
2020,Veracruz de Ignacio de la Llave,Aquila,municipality, 
2020,Veracruz de Ignacio de la Llave,Astacinga,municipality,4
2020,Veracruz de Ignacio de la Llave,Atlahuilco,municipality,1
2020,Veracruz de Ignacio de la Llave,Atoyac,municipality,10
2020,Veracruz de Ignacio de la Llave,Atzacan,municipality, 
2020,Veracruz de Ignacio de la Llave,Atzalan,municipality,3
2020,Veracruz de Ignacio de la Llave,Tlaltetela,municipality, 
2020,Veracruz de Ignacio de la Llave,Ayahualulco,municipality, 
2020,Veracruz de Ignacio de la Llave,Banderilla,municipality,5
2020,Veracruz de Ignacio de la Llave,Benito Juárez,municipality,2
2020,Veracruz de Ignacio de la Llave,Boca del Río,municipality,1
2020,Veracruz de Ignacio de la Llave,Calcahualco,municipality, 
2020,Veracruz de Ignacio de la Llave,Camerino Z,municipality, 
2020,Veracruz de Ignacio de la Llave,Carrillo Puerto,municipality,3
2020,Veracruz de Ignacio de la Llave,Catemaco,municipality,7
2020,Veracruz de Ignacio de la Llave,Cazones de Herrera,municipality, 
2020,Veracruz de Ignacio de la Llave,Cerro Azul,municipality,2
2020,Veracruz de Ignacio de la Llave,Citlaltépetl,municipality,2
2020,Veracruz de Ignacio de la Llave,Coacoatzintla,municipality,1
2020,Veracruz de Ignacio de la Llave,Coahuitlán,municipality, 
2020,Veracruz de Ignacio de la Llave,Coatepec,municipality,25
2020,Veracruz de Ignacio de la Llave,Coatzacoalcos,municipality,68
2020,Veracruz de Ignacio de la Llave,Coatzintla,municipality,8
2020,Veracruz de Ignacio de la Llave,Coetzala,municipality, 
2020,Veracruz de Ignacio de la Llave,Colipa,municipality, 
2020,Veracruz de Ignacio de la Llave,Comapa,municipality,2
2020,Veracruz de Ignacio de la Llave,Córdoba,municipality,49
2020,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,municipality,7
2020,Veracruz de Ignacio de la Llave,Cosautlán de Carvajal,municipality, 
2020,Veracruz de Ignacio de la Llave,Coscomatepec,municipality,5
2020,Veracruz de Ignacio de la Llave,Cosoleacaque,municipality,34
2020,Veracruz de Ignacio de la Llave,Cotaxtla,municipality,1
2020,Veracruz de Ignacio de la Llave,Coxquihui,municipality,1
2020,Veracruz de Ignacio de la Llave,Coyutla,municipality,1
2020,Veracruz de Ignacio de la Llave,Cuichapa,municipality,5
2020,Veracruz de Ignacio de la Llave,Cuitláhuac,municipality,7
2020,Veracruz de Ignacio de la Llave,Chacaltianguis,municipality,1
2020,Veracruz de Ignacio de la Llave,Chalma,municipality, 
2020,Veracruz de Ignacio de la Llave,Chiconamel,municipality, 
2020,Veracruz de Ignacio de la Llave,Chiconquiaco,municipality,2
2020,Veracruz de Ignacio de la Llave,Chicontepec,municipality,2
2020,Veracruz de Ignacio de la Llave,Chinameca,municipality,3
2020,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,municipality, 
2020,Veracruz de Ignacio de la Llave,Las Choapas,municipality,26
2020,Veracruz de Ignacio de la Llave,Chocamán,municipality,2
2020,Veracruz de Ignacio de la Llave,Chontla,municipality, 
2020,Veracruz de Ignacio de la Llave,Chumatlán,municipality, 
2020,Veracruz de Ignacio de la Llave,Emiliano Zapata,municipality,8
2020,Veracruz de Ignacio de la Llave,Espinal,municipality,3
2020,Veracruz de Ignacio de la Llave,Filomeno Mata,municipality,6
2020,Veracruz de Ignacio de la Llave,Fortín,municipality,13
2020,Veracruz de Ignacio de la Llave,Gutiérrez Zamora,municipality,7
2020,Veracruz de Ignacio de la Llave,Hidalgotitlán,municipality,4
2020,Veracruz de Ignacio de la Llave,Huatusco,municipality,12
2020,Veracruz de Ignacio de la Llave,Huayacocotla,municipality,3
2020,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,municipality,4
2020,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc,municipality,1
2020,Veracruz de Ignacio de la Llave,Ignacio de la Llave,municipality,2
2020,Veracruz de Ignacio de la Llave,Ilamatlán,municipality,2
2020,Veracruz de Ignacio de la Llave,Isla,municipality,11
2020,Veracruz de Ignacio de la Llave,Ixcatepec,municipality, 
2020,Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,municipality, 
2020,Veracruz de Ignacio de la Llave,Ixhuatlán del Café,municipality,1
2020,Veracruz de Ignacio de la Llave,Ixhuatlancillo,municipality, 
2020,Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste,municipality,1
2020,Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,municipality,4
2020,Veracruz de Ignacio de la Llave,Ixmatlahuacan,municipality,1
2020,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,municipality,1
2020,Veracruz de Ignacio de la Llave,Jalacingo,municipality,4
2020,Veracruz de Ignacio de la Llave,Xalapa,municipality,47
2020,Veracruz de Ignacio de la Llave,Jalcomulco,municipality,1
2020,Veracruz de Ignacio de la Llave,Jáltipan,municipality,16
2020,Veracruz de Ignacio de la Llave,Jamapa,municipality,1
2020,Veracruz de Ignacio de la Llave,Jesús Carranza,municipality,4
2020,Veracruz de Ignacio de la Llave,Xico,municipality,1
2020,Veracruz de Ignacio de la Llave,Jilotepec,municipality,4
2020,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,municipality,8
2020,Veracruz de Ignacio de la Llave,Juchique de Ferrer,municipality,1
2020,Veracruz de Ignacio de la Llave,Landero y Coss,municipality, 
2020,Veracruz de Ignacio de la Llave,Lerdo de Tejada,municipality,4
2020,Veracruz de Ignacio de la Llave,Magdalena,municipality, 
2020,Veracruz de Ignacio de la Llave,Maltrata,municipality, 
2020,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,municipality,3
2020,Veracruz de Ignacio de la Llave,Mariano Escobedo,municipality,1
2020,Veracruz de Ignacio de la Llave,Martínez de la Torre,municipality,47
2020,Veracruz de Ignacio de la Llave,Mecatlán,municipality, 
2020,Veracruz de Ignacio de la Llave,Mecayapan,municipality, 
2020,Veracruz de Ignacio de la Llave,Medellín de Bravo,municipality,8
2020,Veracruz de Ignacio de la Llave,Miahuatlán,municipality, 
2020,Veracruz de Ignacio de la Llave,Las Minas,municipality, 
2020,Veracruz de Ignacio de la Llave,Minatitlán,municipality,48
2020,Veracruz de Ignacio de la Llave,Misantla,municipality,9
2020,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,municipality,1
2020,Veracruz de Ignacio de la Llave,Moloacán,municipality,1
2020,Veracruz de Ignacio de la Llave,Naolinco,municipality,2
2020,Veracruz de Ignacio de la Llave,Naranjal,municipality, 
2020,Veracruz de Ignacio de la Llave,Nautla,municipality, 
2020,Veracruz de Ignacio de la Llave,Nogales,municipality,7
2020,Veracruz de Ignacio de la Llave,Oluta,municipality,15
2020,Veracruz de Ignacio de la Llave,Omealca,municipality,12
2020,Veracruz de Ignacio de la Llave,Orizaba,municipality,3
2020,Veracruz de Ignacio de la Llave,Otatitlán,municipality, 
2020,Veracruz de Ignacio de la Llave,Oteapan,municipality,4
2020,Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas,municipality,1
2020,Veracruz de Ignacio de la Llave,Pajapan,municipality,1
2020,Veracruz de Ignacio de la Llave,Pánuco,municipality,14
2020,Veracruz de Ignacio de la Llave,Papantla,municipality,46
2020,Veracruz de Ignacio de la Llave,Paso del Macho,municipality,2
2020,Veracruz de Ignacio de la Llave,Paso de Ovejas,municipality,5
2020,Veracruz de Ignacio de la Llave,La Perla,municipality,2
2020,Veracruz de Ignacio de la Llave,Perote,municipality,7
2020,Veracruz de Ignacio de la Llave,Platón Sánchez,municipality,4
2020,Veracruz de Ignacio de la Llave,Playa Vicente,municipality,14
2020,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,municipality,28
2020,Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,municipality, 
2020,Veracruz de Ignacio de la Llave,Pueblo Viejo,municipality,1
2020,Veracruz de Ignacio de la Llave,Puente Nacional,municipality,4
2020,Veracruz de Ignacio de la Llave,Rafael Delgado,municipality,1
2020,Veracruz de Ignacio de la Llave,Rafael Lucio,municipality, 
2020,Veracruz de Ignacio de la Llave,Los Reyes,municipality, 
2020,Veracruz de Ignacio de la Llave,Río Blanco,municipality, 
2020,Veracruz de Ignacio de la Llave,Saltabarranca,municipality, 
2020,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,municipality, 
2020,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,municipality,6
2020,Veracruz de Ignacio de la Llave,San Juan Evangelista,municipality,10
2020,Veracruz de Ignacio de la Llave,Santiago Tuxtla,municipality,4
2020,Veracruz de Ignacio de la Llave,Sayula de Alemán,municipality,15
2020,Veracruz de Ignacio de la Llave,Soconusco,municipality,3
2020,Veracruz de Ignacio de la Llave,Sochiapa,municipality, 
2020,Veracruz de Ignacio de la Llave,Soledad Atzompa,municipality, 
2020,Veracruz de Ignacio de la Llave,Soledad de Doblado,municipality,1
2020,Veracruz de Ignacio de la Llave,Soteapan,municipality,1
2020,Veracruz de Ignacio de la Llave,Tamalín,municipality, 
2020,Veracruz de Ignacio de la Llave,Tamiahua,municipality, 
2020,Veracruz de Ignacio de la Llave,Tampico Alto,municipality, 
2020,Veracruz de Ignacio de la Llave,Tancoco,municipality, 
2020,Veracruz de Ignacio de la Llave,Tantima,municipality, 
2020,Veracruz de Ignacio de la Llave,Tantoyuca,municipality,7
2020,Veracruz de Ignacio de la Llave,Tatatila,municipality, 
2020,Veracruz de Ignacio de la Llave,Castillo de Teayo,municipality,3
2020,Veracruz de Ignacio de la Llave,Tecolutla,municipality,15
2020,Veracruz de Ignacio de la Llave,Tehuipango,municipality,6
2020,Veracruz de Ignacio de la Llave,Álamo Temapache,municipality,31
2020,Veracruz de Ignacio de la Llave,Tempoal,municipality,2
